"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"1432850_at",-4.92732705002294,5.97311834941263,-7.99129920122939,4.0685290559859e-08,6.2277348393459e-08,8.65043640844068
"1430612_at",-11.1160496089247,9.30954568077655,-7.99030768336247,4.07725830116818e-08,6.23897971389745e-08,8.64848500365846
"1434840_at",-5.59292991491438,6.50055288395547,-7.98936310733129,4.08559219234835e-08,6.24961220063867e-08,8.64662584205561
"1436196_at",-6.73970821267275,7.46587940063055,-7.98731530429127,4.10371995661036e-08,6.27521380483706e-08,8.64259477502542
"1428572_at",-9.99262173662674,8.32096646898714,-7.98601050309073,4.11531357809342e-08,6.2908097427243e-08,8.64002595306269
"1416697_at",-6.04075655652886,7.44682326328279,-7.98210274320957,4.15023736184903e-08,6.34204632090142e-08,8.63233097457239
"1451203_at",-5.6198039047436,5.81145042401785,-7.98166417517212,4.15417583929572e-08,6.34591507316728e-08,8.63146721783618
"1452430_s_at",-6.49546761587204,7.46465922727508,-7.98021557666947,4.16721204512546e-08,6.36367418265435e-08,8.62861399933477
"1451204_at",-4.74812678496471,4.69809226051758,-7.96944278112529,4.2654879308723e-08,6.51109280645891e-08,8.60738517167038
"1429520_a_at",-7.37444368150406,5.74135946789637,-7.96931855800956,4.26663496694581e-08,6.51109280645891e-08,8.60714027228783
"1455189_at",-6.15983466581175,6.99803731462999,-7.96676796078519,4.29025661511652e-08,6.54492647642565e-08,8.60211136987207
"1456542_s_at",-5.63116967854947,6.63168837838644,-7.96572338618829,4.29996943661908e-08,6.55752607457359e-08,8.60005153371906
"1437105_at",-5.85892550273672,6.83602638011815,-7.96536942600007,4.3032658105036e-08,6.56033527245073e-08,8.59935350754675
"1455203_at",-6.03452064036432,5.54542426166866,-7.96489746548727,4.30766514581597e-08,6.56482347053237e-08,8.59842274870715
"1416125_at",-9.3560328564902,8.5795532128523,-7.95801541134539,4.37234365741028e-08,6.66114226226875e-08,8.58484661384315
"1440020_at",-5.2030017678126,5.6920979798054,-7.9569647404191,4.38230553676837e-08,6.67406491436938e-08,8.58277331817788
"1425396_a_at",-8.85248830658093,9.9223159348448,-7.95188333004269,4.43081513492046e-08,6.74566556652926e-08,8.57274370347212
"1417498_at",-7.65528579194061,7.77425040582943,-7.95105648369706,4.43876069810921e-08,6.7554822905434e-08,8.57111130428788
"1457020_at",-4.82069845447053,5.66330219158919,-7.9484079855556,4.46431017130274e-08,6.7920752724272e-08,8.56588179465759
"1455337_at",-7.1689665838252,6.04993126634094,-7.94423478138233,4.50487546101513e-08,6.8514811883477e-08,8.55763949962086
"1448230_at",-5.97432542525108,6.92473215284781,-7.94350189077796,4.51203850315821e-08,6.86006258434335e-08,8.55619172164912
"1437704_at",-4.92207635070367,5.40161513809261,-7.93567905926417,4.58923017119245e-08,6.97436867416093e-08,8.5407329946614
"1419922_s_at",-7.64530920442846,6.47697691142668,-7.93557031714528,4.59031270086096e-08,6.97436867416093e-08,8.54051804156138
"1421140_a_at",-7.4335275317488,8.56405256541307,-7.92893366745583,4.65688022923296e-08,7.07312683975416e-08,8.52739572287863
"1455351_at",-5.39977368771651,5.95261336864772,-7.92851536575338,4.66110902978743e-08,7.07716689107072e-08,8.52656840509745
"1416708_a_at",-7.40874161894563,8.55707419535761,-7.92809752500935,4.66533711284165e-08,7.08120313459915e-08,8.52574197170776
"1455597_at",-5.59337553704934,6.22749877408984,-7.92686018387805,4.67788077494605e-08,7.09593732486425e-08,8.52329451561463
"1441331_at",-4.93557821090597,6.00500451296768,-7.92682966928492,4.67819055733679e-08,7.09593732486425e-08,8.52323415484222
"1417852_x_at",-7.71441809022396,6.93625246964847,-7.92442063640591,4.70271361657805e-08,7.13073651239785e-08,8.51846839920902
"1440165_at",-6.38664471884152,6.65818061019039,-7.92265350419008,4.72078638736292e-08,7.15573501122115e-08,8.51497193009609
"1431694_a_at",-7.17418030851574,6.24975963091692,-7.92000768709493,4.74797924968364e-08,7.19453624297041e-08,8.50973597246183
"1419811_at",-5.85277749400533,5.37554019389083,-7.91828377528833,4.76578368268445e-08,7.21909005795485e-08,8.50632383713319
"1456411_at",-5.34920146238992,6.36944279703794,-7.91796290339501,4.76910519512809e-08,7.22076688746678e-08,8.50568868476349
"1437126_at",-5.44486827230555,6.55549982997579,-7.91786761153297,4.77009206930858e-08,7.22076688746678e-08,8.50550005544711
"1421992_a_at",-6.05418660645117,8.05828477980898,-7.91541743085388,4.79553920192473e-08,7.25685251254024e-08,8.50064945943151
"1451576_at",-5.41106456627892,6.13975166088448,-7.91263113930081,4.82464682478238e-08,7.29845131676503e-08,8.49513232882515
"1435947_at",-5.27629391262256,5.80187232053388,-7.91003974602187,4.85188146019611e-08,7.33718983135925e-08,8.49000002754304
"1457658_x_at",-5.62271094476516,5.13739649658542,-7.90827932181772,4.87047303353561e-08,7.36283641229194e-08,8.48651287724597
"1449134_s_at",-4.89596952210821,3.84833957450512,-7.90811796486418,4.87218076069628e-08,7.36295055661672e-08,8.4861932278235
"1418840_at",-7.93383214002329,9.76000059234217,-7.90780084176692,4.8755388388861e-08,7.36555783731253e-08,8.48556499256797
"1422603_at",-9.07492363036795,8.27177280556649,-7.90608900702925,4.89370693258102e-08,7.39052961930799e-08,8.48217349898563
"1433564_at",-7.49512427574075,8.76788297600201,-7.90542768394087,4.90074433479805e-08,7.39868062057363e-08,8.48086316057364
"1419482_at",-6.04551208007678,5.90776917135488,-7.89954145508501,4.96384241028545e-08,7.49143295844686e-08,8.46919724084618
"1438673_at",-7.59907404789752,8.29190781488464,-7.89785490383569,4.98207510679289e-08,7.51643505242231e-08,8.46585366684434
"1437181_at",-4.73352151398278,4.11628976682437,-7.89698464921898,4.99151003485739e-08,7.52815171087987e-08,8.4641282204771
"1457781_at",-5.02846745442335,5.73407551670628,-7.89670195694503,4.99457881525939e-08,7.5302623782203e-08,8.46356770348077
"1427442_a_at",-12.4310095128349,10.0351238003617,-7.89362289988112,5.02812958532259e-08,7.578313584828e-08,8.45746179807018
"1449855_s_at",-5.99267491328093,6.6501509186285,-7.89157637195746,5.05055758461067e-08,7.60957423653264e-08,8.45340262431537
"1436108_at",-4.3780403631269,5.19672102715982,-7.88846867492665,5.08481187004919e-08,7.65862649275189e-08,8.44723743041073
"1427629_at",-4.88092026166571,4.5416042785097,-7.88534638695532,5.11946759276444e-08,7.70825043757022e-08,8.44104177175753
"1442588_at",-5.61681325800196,5.26448271631778,-7.87993261806005,5.18013426601051e-08,7.79699221687468e-08,8.43029544474332
"1428393_at",-5.97916248760976,5.8028540946192,-7.8753647003733,5.23189711306661e-08,7.87227747733271e-08,8.42122457270124
"1416431_at",-7.63481287272602,6.8979842989231,-7.87495815993765,5.23652965512582e-08,7.87662063163474e-08,8.4204171156618
"1428911_at",-5.38401092217549,5.89593924448987,-7.87284066584056,5.26072685347118e-08,7.91037961200283e-08,8.41621100245044
"1442434_at",-6.06409925164511,6.38346524974177,-7.8725787686526,5.26372760425273e-08,7.91225432282042e-08,8.41569073077261
"1448618_at",-8.26176440150162,6.62284521318313,-7.87118109550119,5.27977156749397e-08,7.93372736208038e-08,8.41291400311206
"1416723_at",-6.21029732933787,6.91018398067787,-7.86774014411765,5.31948504483328e-08,7.9907416041435e-08,8.40607663848794
"1431833_a_at",-5.18914911581848,4.95745601376885,-7.86748645244689,5.32242513710427e-08,7.99249660235598e-08,8.40557246567214
"1429710_at",-5.92040260277222,6.69944979305881,-7.86654357850234,5.33336697603382e-08,8.00626237234228e-08,8.40369856202484
"1441054_at",-7.8703757742512,6.50169489681991,-7.86457775114871,5.35625439567855e-08,8.03794530236392e-08,8.39979115554046
"1438968_x_at",-6.93875653013592,8.12512984177659,-7.86344547179231,5.3694829244094e-08,8.05511721716355e-08,8.3975402896102
"1432905_at",-5.08314872299608,5.82275095835392,-7.86179411751489,5.38883610087742e-08,8.08146264995281e-08,8.39425719237981
"1441022_at",-5.07786168712847,5.96363779432655,-7.85992091387188,5.41087609665939e-08,8.11181856830525e-08,8.3905325159188
"1439387_x_at",-6.29280022108158,7.15742931326911,-7.85836854731967,5.42921135966629e-08,8.1366021406826e-08,8.38744537672287
"1436456_at",-4.52707824652203,5.50334964065734,-7.85792047166333,5.43451552745168e-08,8.14184641127019e-08,8.38655423378579
"1447885_x_at",-4.73011401627572,4.87747673462482,-7.85642585746564,5.45224682001685e-08,8.16567901985206e-08,8.38358148493118
"1439495_at",-5.25129628967553,6.25424851781038,-7.85627467753946,5.45404364593533e-08,8.16567901985206e-08,8.3832807725686
"1422823_at",-5.13832793023159,5.46382821606035,-7.85493079752885,5.47004291027578e-08,8.18691558336232e-08,8.38060750078276
"1418398_a_at",-7.1506367132902,8.16838466790207,-7.84666441115463,5.56952351544743e-08,8.33304165113876e-08,8.36415764950114
"1455899_x_at",-10.7886296968127,9.63346285784795,-7.84396769660819,5.60237756874653e-08,8.37860390903808e-08,8.35878896534901
"1451501_a_at",-6.01328219415732,5.52921287651775,-7.84386026447917,5.60369053282374e-08,8.37860390903808e-08,8.35857506338536
"1435203_at",-6.12092784418676,7.78707427214222,-7.84202618376653,5.626154311915e-08,8.40940427470131e-08,8.35492305249901
"1418751_at",-5.62965057793953,6.20731396511428,-7.83696108465786,5.68867364307533e-08,8.50003537724836e-08,8.34483473096899
"1460738_at",-5.42827790442979,6.23490583248285,-7.83005586385941,5.77505840990655e-08,8.62625446592333e-08,8.33107493337854
"1434187_at",-4.98484447847613,5.79215835520973,-7.8266971380293,5.81756265183879e-08,8.68686697201085e-08,8.32437942694587
"1451243_at",-8.79659625851088,7.31670438665466,-7.82547613001496,5.83309393930845e-08,8.70643541237524e-08,8.32194495272427
"1426657_s_at",-5.40928215874554,6.01201237788927,-7.82536358553338,5.83452765497902e-08,8.70643541237524e-08,8.32172054721335
"1422046_at",-10.1544060397184,8.57938815737986,-7.82229963108491,5.8736991772506e-08,8.76198974489995e-08,8.31561048606484
"1437543_at",-6.19342171525352,7.03199025625721,-7.82048604371579,5.89701248929592e-08,8.79385895511204e-08,8.31199318594704
"1429215_at",-5.12903523180677,6.14862126496732,-7.82028644815368,5.89958405510955e-08,8.79478640865803e-08,8.3115950502545
"1448794_s_at",-5.16181379244011,5.86049760388269,-7.81810330685848,5.92778676760037e-08,8.83391017794689e-08,8.30723990626573
"1460174_at",-5.90282916376983,6.36830361040432,-7.81700336317715,5.94204875752178e-08,8.85223974411518e-08,8.30504534940943
"1452521_a_at",-9.95832586916981,8.66709148678816,-7.81609805973091,5.9538134812212e-08,8.86683810293458e-08,8.30323898825208
"1448414_at",-5.18762082258197,5.91112747984906,-7.81268508614379,5.99838194126367e-08,8.9302643356569e-08,8.29642789856474
"1435665_at",-7.48985633703293,6.10438565972517,-7.81095948598947,6.021046152425e-08,8.96104889263912e-08,8.29298351904588
"1453782_at",-5.84450926746815,5.63124282689743,-7.80183522986842,6.14235684990625e-08,9.13857907319495e-08,8.27476335675062
"1432492_a_at",-6.47027108879527,7.27223446529386,-7.79975247503582,6.17039840193709e-08,9.17727240063904e-08,8.2706024994251
"1415922_s_at",-11.2270397218468,8.97766697362106,-7.79895920938792,6.18111325306863e-08,9.19017860401865e-08,8.26901756230712
"1422155_at",-5.34085162580037,4.92134555002467,-7.79820502814547,6.19131791584157e-08,9.20231799616519e-08,8.26751062451842
"1451562_at",-5.23728827342034,5.91065024284371,-7.79682861376934,6.20998654539449e-08,9.22702546319978e-08,8.26476016740119
"1449380_at",-6.26012693968607,7.29587273521296,-7.79525249254009,6.23143492468335e-08,9.25584555325868e-08,8.26161027810188
"1440795_x_at",-7.22434917145749,8.05610290920291,-7.79396422695734,6.24902261607358e-08,9.2789140951639e-08,8.25903538282218
"1440764_at",-4.82090487699857,5.81974814516882,-7.79370892197201,6.25251415053775e-08,9.28104354494104e-08,8.25852506634401
"1449633_s_at",-5.04105903458978,6.05400561777696,-7.79067173628005,6.29420465414017e-08,9.3398543404034e-08,8.25245340737202
"1419561_at",-6.40826473065672,6.50766728185955,-7.78599789897673,6.35891993917183e-08,9.43278127116215e-08,8.24310709922931
"1425128_at",-5.71611502843806,6.37647841831114,-7.78555237060994,6.36512444959074e-08,9.43888112823926e-08,8.24221599508443
"1449080_at",-5.48528595220681,6.19853475836427,-7.78351695243275,6.39354930736741e-08,9.47791683389234e-08,8.23814454879489
"1425854_x_at",-8.79939254973852,10.6523944221069,-7.78307637708713,6.39971915247156e-08,9.4839464838368e-08,8.23726318111362
"1436194_at",-4.73984885143506,5.70163323091148,-7.77695897668069,6.48602280368254e-08,9.60868599915007e-08,8.22502224286352
"1454783_at",-9.10319006899298,7.140044669422,-7.77349638673979,6.53540193886412e-08,9.67865992981485e-08,8.21809100574922
"1417075_at",-5.542678448191,6.01060871191893,-7.76864390407625,6.60525296817096e-08,9.77889600899876e-08,8.20837440996741
"1419186_a_at",-8.96419720943485,9.76076906896084,-7.76504544033646,6.65754766935939e-08,9.85308318125991e-08,8.20116648996028
"1435221_at",-7.47064524312747,8.59760805095384,-7.76463423060832,6.66355060817346e-08,9.85873295948523e-08,8.20034268598318
"1448420_a_at",-6.29410209518421,7.48781964159904,-7.76406550483892,6.67186217290211e-08,9.86779352851194e-08,8.19920327618927
"1419985_s_at",-6.26072677234263,7.09095889810486,-7.76283041433758,6.68994894839501e-08,9.89130111642409e-08,8.1967286690483
"1460203_at",-6.7861081303472,7.30447424494611,-7.76116170586452,6.71446573210187e-08,9.92429715514795e-08,8.1933848948219
"1417409_at",-7.69012046158724,5.97763380432056,-7.76097115201266,6.71727123105879e-08,9.92519178621232e-08,8.19300303358613
"1449591_at",-10.848614603442,8.42566101569551,-7.75757062489942,6.76753982318678e-08,9.99619258100706e-08,8.18618758167571
"1436590_at",-8.21654095563783,6.80517771269014,-7.75420753297701,6.81763534816081e-08,1.006689134388e-07,8.17944538818655
"1454850_at",-8.3867073595505,9.55163296040983,-7.74978396145372,6.88410833242047e-08,1.01617188113707e-07,8.17057450650434
"1434581_at",-5.30398235128683,6.62515438039042,-7.74411671030142,6.97024457794253e-08,1.02854999316646e-07,8.15920514143353
"1430128_a_at",-6.78751608262955,6.44220445405627,-7.7386173431732,7.05488825525615e-08,1.04069983386071e-07,8.14816779929354
"1424033_at",-7.0179403637738,7.14928636644802,-7.73726902511868,7.07580170993674e-08,1.04344365850032e-07,8.14546097915888
"1438431_at",-5.47224221473878,4.90933287879997,-7.73638029833703,7.08962137593995e-08,1.04513993551847e-07,8.14367665827156
"1450648_s_at",-9.37278898780739,9.88879741302459,-7.73534947261145,7.10568542470022e-08,1.04716585922322e-07,8.14160688756034
"1434225_at",-7.62652270001207,8.73548066232363,-7.73508629994352,7.10979261155849e-08,1.04742895071e-07,8.1410784428659
"1433669_at",-6.84458465794641,8.00355039633548,-7.73244275603467,7.15118448844806e-08,1.05318293266044e-07,8.13576966952423
"1455285_at",-7.87787475413837,6.21975569349314,-7.73142844880287,7.16713189348063e-08,1.05518707478757e-07,8.13373244592367
"1425226_x_at",-9.11242114281265,10.8189665634079,-7.72810352973728,7.21966452331485e-08,1.06257444256683e-07,8.12705326480607
"1447408_at",-5.41568014795807,6.36140059996627,-7.72673765884236,7.24135934346394e-08,1.06541983034461e-07,8.12430897070974
"1454709_at",-6.49744284472609,8.02883277926533,-7.72373442745469,7.28929709734658e-08,1.07212322158886e-07,8.11827388799737
"1427417_at",-5.12619616152216,5.95188413030039,-7.72271354401197,7.30566666530622e-08,1.07418064951748e-07,8.11622207294537
"1447522_s_at",-5.45542685689025,6.66546574345474,-7.71983448630215,7.35203530692591e-08,1.08064618017409e-07,8.11043474704901
"1441317_x_at",-6.80834915478034,8.11851359559751,-7.71956617969538,7.35637189325387e-08,1.08093138796313e-07,8.10989534598257
"1424339_at",-9.51574648830744,7.89987693466948,-7.71824156780965,7.37781988450747e-08,1.08372990879235e-07,8.10723219472532
"1450998_at",-5.28784209170527,6.10250342563669,-7.71536121435855,7.4246803628995e-08,1.09025823948697e-07,8.10144026108008
"1427208_at",-5.51118916343373,6.38563318341349,-7.71238569213291,7.47341038737943e-08,1.09705676073767e-07,8.09545560365257
"1417753_at",-4.91911729040378,4.7492059812355,-7.70519948420297,7.59245862332866e-08,1.11416983896668e-07,8.08099633304876
"1419319_at",-5.88568185877287,5.47327986923003,-7.70273865103357,7.6336717483889e-08,1.11985343925146e-07,8.07604307940702
"1429570_at",-7.81082269697236,6.09528970003087,-7.70180080250663,7.64943892293142e-08,1.12180165739089e-07,8.07415509643061
"1439946_at",-6.42467287780368,7.28702838869774,-7.70163344432702,7.65225607686448e-08,1.12185008653675e-07,8.07381817328801
"1457108_at",-6.32200413111866,5.69800592729902,-7.69931662713674,7.69136496238494e-08,1.12721726268091e-07,8.06915354219095
"1428304_at",-6.31273229029205,6.41290897998805,-7.69898748721674,7.69693762541099e-08,1.12739971735172e-07,8.06849079112008
"1454880_s_at",-5.61151724834184,6.17971015842287,-7.69894788815173,7.69760835611459e-08,1.12739971735172e-07,8.06841105391853
"1454775_at",-6.46231340681768,6.98655059469836,-7.69542231884544,7.75756595113318e-08,1.13581239875241e-07,8.06131094437266
"1423479_at",-5.42942658196225,6.25747527980092,-7.69421328633356,7.77823768339351e-08,1.13846950648242e-07,8.05887564092001
"1430075_at",-5.13444198481151,6.36212572179558,-7.69403846402994,7.78123143119952e-08,1.13853827395852e-07,8.05852348489648
"1416930_at",-6.64367265689234,7.44604654508528,-7.69314694029366,7.79651676977056e-08,1.14040490105172e-07,8.05672755635781
"1451141_at",-5.31280436262657,5.91560550428504,-7.68957679628806,7.8580373489501e-08,1.14903100425005e-07,8.04953444828717
"1427346_at",-5.68195024424084,6.58601494424204,-7.68864117114535,7.87424233924667e-08,1.15102745276545e-07,8.04764902804412
"1454231_a_at",-4.30702628296558,5.48388022315959,-7.68683692216842,7.90558887933676e-08,1.15523522626136e-07,8.04401282096752
"1439449_at",-5.80721965794484,7.08369346644806,-7.68536248828462,7.93130048573853e-08,1.15861711435125e-07,8.04104093384401
